,degree,degree_centrality,closeness,betweenness,clustering,eigenvector,pagerank,average_neighbor_degree,graph_labels,average_rating,ratings_count,text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
6491,1051,0.107004683363877,0.5281497015647685,1.5968265926797554e-05,0.5563282134928186,0.0075496909184008,5.627824006224651e-05,2632.464319695528,1,4.23,15258,2780,169,480,2297,7051,7949
2652,1703,0.1733862757075951,0.5473390916689885,4.5875731640005766e-05,0.4894852727577586,0.0115980850574382,0.0001046343970621,2444.047563123899,1,3.74,30841,6017,1541,3416,9135,13715,10490
4227,804,0.0818570555894929,0.5213375796178344,7.2149398635175105e-06,0.6096664869921873,0.0060675504743725,4.755086991529768e-05,2874.873134328358,0,3.58,26094,2427,955,3097,8773,8826,6198
3162,1172,0.1193239666055793,0.5317236899090515,2.4029251036561743e-05,0.5017545751567314,0.0076861638106673,7.425635916804497e-05,2454.9180887372013,0,3.82,30608,2180,856,2432,8518,11259,9910
4813,935,0.0951944614131541,0.5249879737024962,1.3395882062225182e-05,0.5252413287682213,0.0061761595716144,5.777739743509856e-05,2494.6866310160426,0,3.76,20053,794,286,1396,6763,7906,5262
3273,1000,0.1018122581958867,0.5268182793391976,1.3785159443970384e-05,0.546958958958959,0.007311499015579,5.7310772233831465e-05,2753.518,0,3.46,27719,1576,1205,4038,10776,9245,5713
1459,1722,0.175320708613317,0.5480415132239705,5.6349247183735e-05,0.4560066568541505,0.0114623126519719,0.0001125679948443,2449.881533101045,1,3.81,62219,3240,1492,5098,17959,22090,19978
4066,1266,0.1288943188759926,0.534443356186745,3.692124152360338e-05,0.4542582220307339,0.0081992923935498,7.05104668097386e-05,2427.748025276461,1,4.01,26578,1209,464,1284,6266,11450,10438
5799,607,0.0618000407249032,0.51583425240271,5.7598602398219565e-06,0.5603003463443543,0.0038514480135426,3.9067654464611645e-05,2391.0757825370674,0,4.16,17948,619,84,414,3516,7849,7754
4360,924,0.0940745265729993,0.5246794871794872,1.512503283820215e-05,0.5508646283294171,0.0064548880320344,5.649198613982032e-05,2648.572510822511,0,3.53,22795,1121,577,2375,8762,7839,4072
716,2371,0.2413968641824475,0.5686331268453656,0.0001454014076047,0.3769318790519053,0.0141759335760632,0.0001759484686868,2156.432728806411,1,3.99,93479,6808,2160,7288,28349,42867,47861
1111,1303,0.1326613724292404,0.5355215091870672,3.141215618010532e-05,0.5122398623995436,0.0092289213093842,7.898685691755665e-05,2653.573292402149,1,3.41,78132,877,7879,8357,23883,21770,17268
4083,940,0.0957035227041335,0.5251283147989735,2.6331762162719468e-05,0.4498651802506061,0.005598993174943,6.014002922857579e-05,2280.336170212766,0,4.13,33805,1458,317,1120,6368,13587,14300
5014,1056,0.1075137446548564,0.5284054228534538,1.9659872437349e-05,0.5049565560821485,0.0070928596959498,6.011948030125141e-05,2519.8892045454545,0,3.85,20727,1197,290,1407,6222,7849,6487
7252,470,0.0478517613520667,0.5122561802440805,6.082735507638252e-06,0.564923104840539,0.0027706894469154,3.4587064121689186e-05,2368.544680851064,0,3.99,20856,964,464,1255,4550,7978,8335
8545,485,0.049378945225005,0.5124165275459098,3.038398424438164e-06,0.5702308937547925,0.003215817165948,3.140783786176621e-05,2432.60206185567,0,4.07,11454,463,84,306,2643,5210,4431
1841,1793,0.182549378945225,0.550221276118985,6.300587304635758e-05,0.4413573868616046,0.0118212573726241,0.0001042934596519,2412.7735638594536,1,3.74,51720,5751,2030,5503,15467,18033,17579
4938,881,0.0896965994705762,0.5233654819630202,7.890908593229865e-06,0.6155917861933753,0.0070498531643091,4.6720237911597934e-05,3008.83200908059,0,3.75,23327,1379,468,1770,6993,9353,5927
2607,1891,0.1925269802484219,0.5532586041795753,7.529200872269447e-05,0.4216251304564366,0.0121411713902092,0.0001132508828465,2335.102062400846,1,3.58,39100,3678,1102,3975,14287,14732,7835
9772,897,0.0913255956017104,0.52392382781245,9.626193093195068e-06,0.5827385929288104,0.0068356568663616,4.470489517662168e-05,2849.846153846154,0,3.59,11527,1072,188,1072,4431,5070,1944
2773,1408,0.1433516595398085,0.5386049572274622,5.027491441418493e-05,0.409257486916069,0.008085415639392,9.913027470651597e-05,2122.15625,0,4.06,38503,1604,176,1181,9121,17415,14600
4986,1236,0.125839951130116,0.5335723598435462,2.8830705990838496e-05,0.4659250815612594,0.0078512496316134,7.574746831341754e-05,2353.415857605178,0,3.8,20932,1805,487,1470,6164,8220,6043
4022,1125,0.1145387904703726,0.530374210270533,2.645815311670527e-05,0.4710810597073942,0.0068193490226731,7.887747102923649e-05,2261.0408888888887,0,3.83,26068,1708,744,2124,7254,10327,8862
2856,1286,0.1309305640399104,0.5350256019174202,2.1596325703084404e-05,0.5444856612062862,0.009040937196606,8.184239753565009e-05,2597.1368584758943,1,4.09,32490,3342,467,1251,6556,15560,13747
3394,1734,0.1765424557116676,0.5484087102177554,6.381798995704264e-05,0.4328913398970124,0.0110000826475851,0.0001002424792801,2311.199538638985,0,3.94,30180,2241,256,1173,8187,14689,9128
6344,547,0.05569130523315,0.5142139155018062,6.417985254860132e-06,0.532923505501202,0.003486343666972,3.642425341219193e-05,2461.672760511883,0,4.12,16057,1055,147,509,3292,6945,6839
3517,1372,0.1396864182447566,0.5375437828371279,5.143474340377787e-05,0.4041739233986811,0.0076702920047308,9.382649164695144e-05,2063.3090379008745,0,4.02,29973,1427,195,1144,8134,14178,11741
2026,2016,0.2052535125229077,0.5571817562968006,7.552432729236055e-05,0.4408922171018945,0.0134585627802045,0.0001230686486888,2388.803571428572,1,3.9,50322,3297,1256,3266,13487,22376,17898
9645,769,0.0782936265526369,0.520260607023677,5.7817359429823306e-06,0.6243023948851322,0.0061016822274466,4.116832171598808e-05,2982.042912873862,0,3.78,9400,863,248,810,2820,4018,2828
4972,1301,0.1324577479128487,0.5353463781544666,1.968787773060053e-05,0.5633950215810324,0.0096410631048007,7.13083349422175e-05,2699.2198308993084,1,4.02,19358,2118,263,931,3985,8177,7022
1367,3087,0.3142944410507025,0.5932234100380503,0.0002229462777714,0.3530006144975658,0.0185552952988898,0.0002130555559138,2104.165532879819,1,4.08,76911,3169,1380,3726,15249,29310,33264
8289,643,0.0654652820199552,0.5164852500394383,3.508728265920134e-06,0.6576793941948518,0.0050924889048044,3.567195508538732e-05,2951.104199066874,0,3.96,11535,394,252,606,2525,4677,3985
7227,817,0.0831806149460395,0.5215867452604748,5.946504511092388e-06,0.6453458372333022,0.0064698252145392,4.406694434415892e-05,2940.3476132190945,0,4.04,13396,1118,160,746,2981,5607,5615
8873,793,0.0807371207493382,0.5208675823301692,5.751115595029718e-06,0.6314500617779306,0.0062937014698117,4.115969972340387e-05,2957.90920554855,0,3.95,11215,403,98,448,2740,5491,3293
9743,824,0.0838933007534107,0.5217252735578455,6.746428889249921e-06,0.6322328917410845,0.006580182333441,4.43712716864021e-05,3000.2912621359224,0,3.9,9188,597,113,499,2317,4052,2705
5091,1373,0.1397882305029525,0.5375732034371409,2.848223538277749e-05,0.5222066976827148,0.0099839159208332,7.084906594152959e-05,2673.1507647487256,1,3.92,18306,3070,350,1283,4893,9755,6726
8600,842,0.0857259214009366,0.5222245852828583,5.767374757036613e-06,0.6654983180864315,0.0067964478703073,4.639490139798186e-05,3022.8004750593823,0,3.89,4886,1549,146,653,2709,4669,3180
1385,3106,0.3162288739564243,0.5939049461845447,0.0002220049832141,0.355192433117347,0.0186758514223291,0.0002189678916218,2095.5946555054734,1,3.81,53151,8606,2353,4849,14146,25148,18714
6481,775,0.0789045001018122,0.5205363294292226,6.654138950100259e-06,0.6074518629657414,0.0059767868274554,4.157948556980122e-05,2882.214193548387,1,4.19,15362,749,291,713,2408,4948,7789
3269,1703,0.1733862757075951,0.5474611225684187,4.624622832116305e-05,0.4655011926834031,0.0115530092262454,8.873993308513e-05,2439.685261303582,1,3.82,24898,4629,544,1624,7871,14209,7162
2316,2307,0.2348808796579108,0.5664033216077504,8.980401665066751e-05,0.4344175180857235,0.0149130486755637,0.0001587716807518,2266.3194625054184,1,3.96,39183,5730,1307,2928,7848,15773,15693
3525,1647,0.1676847892486255,0.5456363535359147,4.569512522566631e-05,0.4796894976764705,0.0112550593038797,9.397009011884196e-05,2470.219793564056,1,3.78,25504,3983,735,2281,8038,10549,8122
5950,1085,0.1104663001425371,0.5292311008136215,1.3426708059199753e-05,0.5773598381145102,0.0084536759981071,5.513246838415971e-05,2903.878341013825,1,3.84,19819,4157,415,1433,5335,8613,5939
5545,771,0.0784972510690287,0.5203157281347672,6.003105068800031e-06,0.6320413697845605,0.0060287460262361,4.113057242578251e-05,2912.290531776913,1,4.37,16769,952,152,324,1945,5815,9717
4356,825,0.0839951130116066,0.5218084258619774,6.816129195696167e-06,0.6281877022653721,0.0066183196963658,4.65537336012663e-05,3030.9442424242425,1,3.84,20990,1076,491,1349,5666,8113,6240
5215,609,0.062003665241295,0.5158884395188823,2.476521214100882e-06,0.7182341629936911,0.0051659625258882,3.722618936352805e-05,3217.0673234811165,1,4.05,18056,883,241,711,3595,7289,6706
2600,1349,0.1373447363062512,0.5367506421115908,2.2159251223357983e-05,0.5532485872599332,0.0100954102627818,7.949000116218738e-05,2735.7301704966644,1,3.8,40063,1629,1357,3095,11048,16393,12322
9707,554,0.0564039910405212,0.5142946905435124,2.3991604408290995e-06,0.6779496151611493,0.0046128622284008,3.2572992480833275e-05,3167.776173285198,0,4.2,10601,417,167,383,1659,3563,5129
6113,1021,0.1039503156180004,0.5272990819777742,1.1670773424510992e-05,0.5877667031553072,0.0079877834154261,5.483320866117818e-05,2930.756121449559,1,3.6,14109,563,291,1448,5632,5664,3012
6064,897,0.0913255956017104,0.523812063356621,8.103491865621024e-06,0.627670110686415,0.0072947045979718,4.651840630721116e-05,3063.103678929766,1,4.08,16875,1352,193,662,3120,7432,6496
8047,956,0.0973325188352677,0.5254654397603252,1.3986277357374428e-05,0.5625599684549497,0.0071321370268073,5.087522831557688e-05,2785.1359832635985,0,3.87,11415,637,278,769,3208,4823,3919
9905,631,0.0642435349216045,0.5163223466330232,5.3181175708389175e-06,0.6063492063492063,0.0046988370730693,3.655313871478346e-05,2765.362916006339,0,3.66,8272,741,240,916,2828,3502,2102
4388,925,0.0941763388311952,0.5247075164271596,9.78240633750491e-06,0.6043734643734644,0.0070439384671061,5.294616049736391e-05,2822.6183783783786,0,3.83,19216,1600,183,1148,6523,10522,5334
8801,821,0.083587863978823,0.521697562012004,6.074608620868003e-06,0.6273194498083836,0.0064641762980185,4.382661822763629e-05,2931.5006090133984,0,3.82,8659,432,132,771,2733,3511,2888
9191,476,0.0484626349012421,0.5121493377828762,1.7298404786649209e-06,0.7190712074303406,0.0039454979926558,3.0173701302960996e-05,3163.8361344537816,0,3.84,6430,799,174,627,2492,4134,2672
7520,670,0.0682142129912441,0.5176284584980237,4.713057574754215e-06,0.6170314347544787,0.0051539101797777,3.8398643995280606e-05,2901.544776119403,0,3.46,12248,2229,375,1625,4774,4499,1984
1337,2596,0.264304622276522,0.5761379633974659,0.0001507832093974,0.379800849684263,0.0157454328691602,0.0002107274784526,2144.5273497688754,1,4.36,75186,2276,346,1093,9312,29258,42055
2109,2207,0.2246996538383221,0.5632849687446235,9.49425418373691e-05,0.4140057946343148,0.0137866265984127,0.0001746177665201,2227.908473040326,0,3.87,50746,1400,274,2694,17272,23798,15680
2489,2048,0.2085115047851761,0.5581950443282564,7.385130438537226e-05,0.4407741321140693,0.0131685874209422,0.0001623770852909,2297.6103515625,0,4.2,47875,1345,154,1181,9481,20682,23163
1089,2794,0.2844634493993077,0.5827696689213243,0.0001680576274683,0.3715536924938381,0.0167730527554226,0.0002369634941983,2109.800286327845,1,4.0,88673,2624,668,3631,24344,40902,33113
2469,1832,0.1865200570148646,0.5513022002694208,5.4936082819359305e-05,0.4565512915604378,0.0118532202588529,0.0001419879981755,2320.7281659388645,0,4.14,43980,997,117,1132,9814,19985,19644
1924,2454,0.2498472816127061,0.5713787085514834,0.0001230761525123,0.3959288744118855,0.0150582198463869,0.0002016803814608,2174.037489812551,0,4.27,52845,1789,155,1087,9103,23540,28910
3858,1541,0.1568926898798615,0.542442149444966,3.468057160288138e-05,0.5003000244401932,0.0104416396378676,0.0001020299804981,2464.780012978585,0,4.17,26733,667,126,661,5613,12693,12812
2944,1595,0.1623905518224394,0.5440646983880796,3.8942542036625e-05,0.4803357417903344,0.0104725201690257,0.000121926909233,2374.4313479623825,0,4.25,37045,975,97,596,6395,16950,18584
1342,2584,0.2630828751781714,0.5757327080890973,0.000143570865689,0.3815100280591483,0.0156843292979109,0.0002134434022897,2144.9489164086685,1,4.47,71271,1670,232,724,7113,24480,46568
2554,1766,0.179800447973936,0.5492674197517057,5.129763094625392e-05,0.4630653290514246,0.0114328538494212,0.000134454373644,2326.3363533408838,0,4.18,38851,1286,270,1529,8216,17450,20786
3200,1627,0.1656485440847078,0.5450307974030298,3.9179850935742414e-05,0.4851374143735291,0.0108664724188099,0.000126864544927,2418.3859864781807,0,4.12,35605,917,121,1021,8200,16617,15675
1132,2115,0.2153329260843005,0.5603285983227794,8.693908382025169e-05,0.4209938918970904,0.0138146863771157,0.0001362371725638,2348.8978723404257,1,3.82,80959,1567,1955,6514,22774,25273,26848
1248,2777,0.2827326410099776,0.5823205074998518,0.0001635686441426,0.3711350129044778,0.0170380869147606,0.0002186471372966,2163.6362981634857,1,4.12,79508,2350,1188,4149,15834,27743,38383
1498,2206,0.2245978415801262,0.5632526665902053,9.14502444931005e-05,0.417835916475989,0.0142516934666747,0.0001675064301112,2306.339528558477,1,3.8,65063,1588,1268,5421,19496,24725,19976
967,2861,0.291284870698432,0.5852350592861825,0.000187373443853,0.3575802387057193,0.0171678921897797,0.0002232952855904,2112.8448095071653,1,3.74,94624,1357,1592,7735,31007,34084,25500
2352,1630,0.1659539808592954,0.5452425890973687,4.2296193615676575e-05,0.4762272763221819,0.0109660352320996,0.0001167201524247,2441.6361963190184,0,3.63,49405,903,1642,5634,16854,15840,13293
1010,2735,0.2784565261657503,0.5808740907209179,0.0001720404097544,0.3766702462992261,0.0169506036631632,0.000172910654446,2191.936380255941,0,4.65,93001,598,717,895,5387,17566,70978
6361,1012,0.1030340052942374,0.5270444301352222,1.0787766109360048e-05,0.5933955735916773,0.0076533011667216,5.6073518291037926e-05,2818.163043478261,0,4.74,16766,149,22,69,680,2822,13692
2416,1301,0.1324577479128487,0.5353463781544666,2.8050373572079725e-05,0.5040607816472535,0.0086944018142612,7.435512768397888e-05,2462.260568793236,0,4.24,37728,674,177,1035,6489,14649,19033
2654,1343,0.1367338627570759,0.5365747063643813,3.2262220047483195e-05,0.4898513349009546,0.0089270051328249,7.501025847178674e-05,2452.259121370067,0,4.23,38242,572,269,1177,6763,14574,19465
7784,733,0.074628385257585,0.5193527918781726,7.863251751741813e-06,0.5887847680391236,0.0053194362657695,4.2670418736063655e-05,2742.4720327421555,0,3.96,10790,330,209,799,2857,4339,4582
7522,747,0.0760537568723274,0.5192978745902506,5.979359869619838e-06,0.6222638543449939,0.0056735799315005,4.150590366154395e-05,2837.673360107095,0,3.81,11246,848,361,930,2830,4301,3513
3521,1204,0.1225819588678476,0.5325309043591412,2.056374854470483e-05,0.5241712993264347,0.0084371180829049,6.5372597729879e-05,2583.9759136212624,1,4.21,29375,457,259,819,4568,10893,13396
7521,529,0.0538586845856241,0.513595482116712,2.498534941700318e-06,0.7106175173282924,0.0041259287238101,3.669288183136771e-05,2978.9017013232515,0,4.01,12915,367,224,786,2906,4196,5238
502,2653,0.2701079209936876,0.5780707433347066,0.0001796949866652,0.3687731638220541,0.0161552895275663,0.0001784770707158,2169.4685261967584,1,4.3,164530,3397,3685,5008,20273,47455,91384
5575,837,0.0852168601099572,0.5221413003030142,6.856494912401002e-06,0.6195915007459999,0.0063986448549846,4.7156793513467256e-05,2890.7634408602157,0,4.25,14525,907,96,432,2462,5746,7803
8826,994,0.1012013846467114,0.5263665594855306,1.4721121617363409e-05,0.5525154957945052,0.0066672215054854,6.104018170443364e-05,2457.3993963782696,0,4.21,11808,331,185,458,1833,4084,5984
7377,676,0.0688250865404194,0.5174920969441518,4.031567118120712e-06,0.6596055226824458,0.0050518894617686,3.9326252697059576e-05,2807.7603550295858,0,4.35,13527,291,185,349,1637,4391,7984
7370,737,0.0750356342903685,0.519325331782372,5.171497495887089e-06,0.6440917939944546,0.0057995171170239,4.162901097819141e-05,2948.4301221166893,0,3.86,12194,535,267,860,3338,5030,3957
6503,872,0.0887802891468132,0.5231146144013634,1.1550264085570707e-05,0.5713589778700008,0.0063608619946223,5.201412765775041e-05,2789.201834862385,0,3.9,16357,837,317,1264,4301,6010,6029
511,2815,0.2866015068214212,0.5836353912888467,0.0002154144783186,0.3482314385948966,0.0166572557960408,0.0001899382082047,2100.632326820604,1,4.01,167379,2261,2760,6662,37396,66098,60129
4061,1067,0.1086336794950112,0.5286044884559497,1.4915885146602156e-05,0.5543676841137238,0.0078155689718387,5.7434761638575145e-05,2736.2136832239926,0,4.32,27532,808,137,463,3629,10445,14199
1422,914,0.0930564039910405,0.5242314261315115,1.4079446627454144e-05,0.5309832926294396,0.0063879647852243,5.15523053636807e-05,2597.762582056893,0,4.16,62330,1725,1652,2967,10427,16827,31203
1968,1762,0.1793931989411525,0.5492674197517057,6.34802104683667e-05,0.4326809720769272,0.0114531625101504,0.000107936905261,2380.159477866061,1,4.01,57575,4375,1123,2878,12131,21772,22136
9378,524,0.0533496232946446,0.5135149265436294,2.77006807330617e-06,0.6515478814239634,0.0041367001036024,3.2767013953137216e-05,3031.9351145038167,0,4.33,11044,416,78,270,1520,3450,6038
8369,535,0.0544695581347994,0.5139717425431711,3.2552941604520403e-06,0.6464279463754419,0.0042085791096488,3.35233517718232e-05,3073.857943925233,1,4.09,12308,652,337,715,2386,3149,5941
4739,1079,0.1098554265933618,0.5289460929506166,1.5403866353594975e-05,0.552683117227007,0.0079064929746747,5.7334725719953286e-05,2739.724745134384,0,4.33,24936,773,63,406,3250,9534,12846
1293,2081,0.2118713093056404,0.5592438649433468,9.761131461477866e-05,0.3949016744908143,0.0128964169215136,0.0001245013383435,2232.212878423835,1,4.14,87335,8420,1236,3820,16158,32050,40231
6425,1289,0.131236000814498,0.535113048215745,2.4537538553177696e-05,0.5118405138558948,0.009380580096458,6.247244822311523e-05,2694.6966640806827,1,4.3,16205,1146,205,422,2190,5732,8895
